query,iteration,elapsed_time_seconds,power_shard1_watts,power_shard2_watts,power_shard3_watts,power_total_watts,timestamp
Q2_Minimum_Cost_Supplier,4,18.005,0.770055,0.007033,0.005802,0.782891,2026-01-09T03:24:30.283902
Q2_Minimum_Cost_Supplier,4,21.098,1.208043,0.010636,0.008027,1.226706,2026-01-09T03:24:33.316454
Q2_Minimum_Cost_Supplier,4,24.130,2.833123,0.006155,0.005024,2.844303,2026-01-09T03:24:36.737782
Q2_Minimum_Cost_Supplier,4,27.552,1.557539,0.005798,0.006256,1.569593,2026-01-09T03:24:40.016789
Q2_Minimum_Cost_Supplier,4,30.831,0.820325,0.009895,0.009403,0.839623,2026-01-09T03:24:43.242174
Q2_Minimum_Cost_Supplier,4,34.056,0.865724,0.005234,0.004895,0.875853,2026-01-09T03:24:46.838409
Q2_Minimum_Cost_Supplier,4,37.652,0.990169,0.007919,0.007020,1.005109,2026-01-09T03:24:49.414854
Q2_Minimum_Cost_Supplier,4,40.229,1.039764,0.006270,0.008127,1.054161,2026-01-09T03:24:52.124852
Q2_Minimum_Cost_Supplier,4,42.939,1.446744,0.011462,0.005334,1.463539,2026-01-09T03:24:54.511746
Q2_Minimum_Cost_Supplier,4,45.326,2.503339,0.005470,0.004847,2.513656,2026-01-09T03:24:57.065616
Q2_Minimum_Cost_Supplier,4,47.880,2.209136,0.008793,0.006105,2.224034,2026-01-09T03:25:00.027371
Q2_Minimum_Cost_Supplier,4,50.841,0.954937,0.009055,0.010551,0.974543,2026-01-09T03:25:03.198592
Q2_Minimum_Cost_Supplier,4,54.013,0.885425,0.005794,0.004681,0.895899,2026-01-09T03:25:05.850227
Q2_Minimum_Cost_Supplier,4,56.664,0.812207,0.006901,0.007074,0.826182,2026-01-09T03:25:08.487559
Q2_Minimum_Cost_Supplier,4,59.302,0.955385,0.005734,0.009471,0.970590,2026-01-09T03:25:11.718889
Q2_Minimum_Cost_Supplier,4,62.533,1.456044,0.010632,0.004474,1.471150,2026-01-09T03:25:14.142586
Q2_Minimum_Cost_Supplier,4,64.957,2.684860,0.005532,0.005938,2.696330,2026-01-09T03:25:17.863549
Q2_Minimum_Cost_Supplier,5,0.022,0.044144,0.008727,0.007887,0.060759,2026-01-09T03:25:23.356259
Q2_Minimum_Cost_Supplier,5,2.492,0.393443,0.004204,0.004844,0.402491,2026-01-09T03:25:26.371233
Q2_Minimum_Cost_Supplier,5,5.507,0.850519,0.006294,0.006767,0.863580,2026-01-09T03:25:29.436498
Q2_Minimum_Cost_Supplier,5,8.572,0.831388,0.007572,0.008437,0.847397,2026-01-09T03:25:32.071965
Q2_Minimum_Cost_Supplier,5,11.208,0.899101,0.012034,0.005263,0.916398,2026-01-09T03:25:34.540307
Q2_Minimum_Cost_Supplier,5,13.676,0.844190,0.005981,0.005265,0.855436,2026-01-09T03:25:37.943637
Q2_Minimum_Cost_Supplier,5,17.080,1.013261,0.007050,0.004157,1.024468,2026-01-09T03:25:40.585506
Q2_Minimum_Cost_Supplier,5,19.721,1.813299,0.010222,0.009841,1.833362,2026-01-09T03:25:43.400716
Q2_Minimum_Cost_Supplier,5,22.537,2.518817,0.006169,0.003629,2.528615,2026-01-09T03:25:46.132263
Q2_Minimum_Cost_Supplier,5,25.268,2.097674,0.007008,0.006412,2.111094,2026-01-09T03:25:48.529156
Q2_Minimum_Cost_Supplier,5,27.665,0.981423,0.007427,0.008641,0.997491,2026-01-09T03:25:51.699872
Q2_Minimum_Cost_Supplier,5,30.836,0.919444,0.007485,0.005187,0.932115,2026-01-09T03:25:54.215428
Q2_Minimum_Cost_Supplier,5,33.351,0.908837,0.006494,0.005246,0.920577,2026-01-09T03:25:57.394383
Q2_Minimum_Cost_Supplier,5,36.530,0.814456,0.008012,0.005277,0.827746,2026-01-09T03:26:00.462768
Q2_Minimum_Cost_Supplier,5,39.599,0.976116,0.010478,0.008908,0.995501,2026-01-09T03:26:03.712933
Q2_Minimum_Cost_Supplier,5,42.849,2.165041,0.006382,0.005658,2.177081,2026-01-09T03:26:06.307727
Q2_Minimum_Cost_Supplier,5,45.444,2.622489,0.006037,0.006965,2.635490,2026-01-09T03:26:09.538443
Q2_Minimum_Cost_Supplier,5,48.674,0.814706,0.005645,0.005383,0.825734,2026-01-09T03:26:12.598882
Q2_Minimum_Cost_Supplier,5,51.735,0.910900,0.010282,0.006096,0.927278,2026-01-09T03:26:15.701860
Q2_Minimum_Cost_Supplier,5,54.838,0.908781,0.006701,0.007044,0.922525,2026-01-09T03:26:18.553387
Q2_Minimum_Cost_Supplier,5,57.689,0.888381,0.007557,0.010216,0.906154,2026-01-09T03:26:21.661186
Q2_Minimum_Cost_Supplier,5,60.797,2.299411,0.010012,0.004783,2.314205,2026-01-09T03:26:24.195942
Q2_Minimum_Cost_Supplier,5,63.332,1.317999,0.007595,0.004639,1.330233,2026-01-09T03:26:27.393215
Q2_Minimum_Cost_Supplier,6,0.029,0.025844,0.006886,0.007548,0.040278,2026-01-09T03:26:32.825314
Q2_Minimum_Cost_Supplier,6,2.432,0.482957,0.006647,0.004917,0.494522,2026-01-09T03:26:35.874284
Q2_Minimum_Cost_Supplier,6,5.481,0.914305,0.006998,0.006470,0.927773,2026-01-09T03:26:38.658417
Q2_Minimum_Cost_Supplier,6,8.265,0.830463,0.006512,0.009148,0.846123,2026-01-09T03:26:41.971296
Q2_Minimum_Cost_Supplier,6,11.578,0.850861,0.012068,0.007086,0.870015,2026-01-09T03:26:45.207833
Q2_Minimum_Cost_Supplier,6,14.814,0.871930,0.006893,0.005051,0.883874,2026-01-09T03:26:47.724539
Q2_Minimum_Cost_Supplier,6,17.331,0.894155,0.009214,0.006572,0.909941,2026-01-09T03:26:50.614540
Q2_Minimum_Cost_Supplier,6,20.221,1.928412,0.009143,0.008850,1.946405,2026-01-09T03:26:54.279153
Q2_Minimum_Cost_Supplier,6,23.885,2.324190,0.007082,0.005243,2.336515,2026-01-09T03:26:57.807998
Q2_Minimum_Cost_Supplier,6,27.414,0.904027,0.007936,0.008370,0.920333,2026-01-09T03:27:00.564501
Q2_Minimum_Cost_Supplier,6,30.171,0.986661,0.008879,0.005445,1.000985,2026-01-09T03:27:03.316191
Q2_Minimum_Cost_Supplier,6,32.922,0.939609,0.006073,0.004561,0.950243,2026-01-09T03:27:06.160326
Q2_Minimum_Cost_Supplier,6,35.767,0.879512,0.007511,0.006440,0.893462,2026-01-09T03:27:08.538478
Q2_Minimum_Cost_Supplier,6,38.145,1.155500,0.007649,0.007592,1.170741,2026-01-09T03:27:12.349160
Q2_Minimum_Cost_Supplier,6,41.955,1.036521,0.009838,0.006026,1.052385,2026-01-09T03:27:14.912563
Q2_Minimum_Cost_Supplier,6,44.519,0.855055,0.006244,0.006939,0.868239,2026-01-09T03:27:18.188766
Q2_Minimum_Cost_Supplier,6,47.795,1.884840,0.030970,0.004505,1.920315,2026-01-09T03:27:20.627962
Q2_Minimum_Cost_Supplier,6,50.234,0.954333,0.009087,0.007061,0.970481,2026-01-09T03:27:23.819003
Q2_Minimum_Cost_Supplier,6,53.425,0.990342,0.006832,0.005965,1.003139,2026-01-09T03:27:26.390601
Q2_Minimum_Cost_Supplier,6,55.997,0.948635,0.003989,0.005640,0.958264,2026-01-09T03:27:29.071968
Q2_Minimum_Cost_Supplier,6,58.678,1.045941,0.009817,0.007241,1.062999,2026-01-09T03:27:32.110098
Q2_Minimum_Cost_Supplier,6,61.716,1.481162,0.009382,0.005766,1.496311,2026-01-09T03:27:35.181583
Q2_Minimum_Cost_Supplier,6,64.788,2.256989,0.006545,0.006351,2.269885,2026-01-09T03:27:38.437384
Q2_Minimum_Cost_Supplier,7,0.002,0.031492,0.008439,0.014381,0.054311,2026-01-09T03:27:43.843124
Q2_Minimum_Cost_Supplier,7,2.406,0.419196,0.021053,0.005594,0.445844,2026-01-09T03:27:46.431684
Q2_Minimum_Cost_Supplier,7,4.994,0.750305,0.005188,0.007239,0.762732,2026-01-09T03:27:49.589297
Q2_Minimum_Cost_Supplier,7,8.152,0.831521,0.007831,0.007612,0.846963,2026-01-09T03:27:52.165611
Q2_Minimum_Cost_Supplier,7,10.728,0.851965,0.013125,0.005708,0.870798,2026-01-09T03:27:55.274257
Q2_Minimum_Cost_Supplier,7,13.837,0.688991,0.004690,0.005179,0.698861,2026-01-09T03:27:58.636754
Q2_Minimum_Cost_Supplier,7,17.199,0.349805,0.007270,0.010564,0.367640,2026-01-09T03:28:01.301960
Q2_Minimum_Cost_Supplier,7,19.864,0.143193,0.009721,0.005097,0.158011,2026-01-09T03:28:04.286296
Q2_Minimum_Cost_Supplier,7,22.849,0.132765,0.006619,0.005970,0.145355,2026-01-09T03:28:06.810845
Q2_Minimum_Cost_Supplier,7,25.373,0.140894,0.007071,0.005627,0.153592,2026-01-09T03:28:09.545629
Q2_Minimum_Cost_Supplier,7,28.108,0.446837,0.005250,0.007659,0.459746,2026-01-09T03:28:12.768647
Q2_Minimum_Cost_Supplier,7,31.331,0.813213,0.009209,0.022181,0.844603,2026-01-09T03:28:15.508246
Q2_Minimum_Cost_Supplier,7,34.070,2.075466,0.008129,0.005479,2.089074,2026-01-09T03:28:18.659479
Q2_Minimum_Cost_Supplier,7,37.222,3.431157,0.008216,0.009304,3.448677,2026-01-09T03:28:22.294444
Q2_Minimum_Cost_Supplier,7,40.857,0.912415,0.009628,0.004869,0.926912,2026-01-09T03:28:25.767113
Q2_Minimum_Cost_Supplier,7,44.329,0.813092,0.005688,0.006588,0.825368,2026-01-09T03:28:28.587769
Q2_Minimum_Cost_Supplier,7,47.150,0.858650,0.006761,0.008485,0.873896,2026-01-09T03:28:32.336967
Q2_Minimum_Cost_Supplier,7,50.899,0.894853,0.009633,0.005009,0.909494,2026-01-09T03:28:35.682065
Q2_Minimum_Cost_Supplier,7,54.244,0.895475,0.004927,0.006538,0.906940,2026-01-09T03:28:38.840125
Q2_Minimum_Cost_Supplier,7,57.402,1.445900,0.007169,0.007770,1.460838,2026-01-09T03:28:41.917436
Q2_Minimum_Cost_Supplier,7,60.480,0.857409,0.010979,0.005618,0.874006,2026-01-09T03:28:45.120355
Q2_Minimum_Cost_Supplier,7,63.683,2.024810,0.006030,0.007651,2.038491,2026-01-09T03:28:48.166898
Q2_Minimum_Cost_Supplier,7,66.729,0.880598,0.009590,0.003213,0.893400,2026-01-09T03:28:50.647780
Q2_Minimum_Cost_Supplier,7,69.210,0.960324,0.008790,0.009331,0.978445,2026-01-09T03:28:54.236749
Q2_Minimum_Cost_Supplier,7,72.799,0.806359,0.005212,0.005463,0.817034,2026-01-09T03:28:57.284068
Q2_Minimum_Cost_Supplier,7,75.846,0.735458,0.008380,0.006028,0.749865,2026-01-09T03:29:00.460533
Q2_Minimum_Cost_Supplier,7,79.023,2.284123,0.006472,0.006957,2.297551,2026-01-09T03:29:04.145760
Q2_Minimum_Cost_Supplier,7,82.708,0.623222,0.005936,0.006414,0.635572,2026-01-09T03:29:07.773103
Q2_Minimum_Cost_Supplier,8,0.001,0.027446,0.006944,0.007081,0.041470,2026-01-09T03:29:12.765250
Q2_Minimum_Cost_Supplier,8,2.523,0.445516,0.005740,0.008715,0.459972,2026-01-09T03:29:15.323381
Q2_Minimum_Cost_Supplier,8,5.082,0.799850,0.005297,0.004055,0.809202,2026-01-09T03:29:17.849348
Q2_Minimum_Cost_Supplier,8,7.608,0.813389,0.008213,0.006151,0.827753,2026-01-09T03:29:20.972390
Q2_Minimum_Cost_Supplier,8,10.731,0.726807,0.010320,0.006341,0.743468,2026-01-09T03:29:24.263715
Q2_Minimum_Cost_Supplier,8,14.022,0.836757,0.005190,0.004861,0.846807,2026-01-09T03:29:27.924318
Q2_Minimum_Cost_Supplier,8,17.682,0.313801,0.007510,0.005969,0.327280,2026-01-09T03:29:30.632006
Q2_Minimum_Cost_Supplier,8,20.390,0.177180,0.010276,0.007770,0.195226,2026-01-09T03:29:33.938316
Q2_Minimum_Cost_Supplier,8,23.697,0.248602,0.007060,0.005346,0.261008,2026-01-09T03:29:37.144346
Q2_Minimum_Cost_Supplier,8,26.903,0.813843,0.006248,0.006947,0.827038,2026-01-09T03:29:40.131016
Q2_Minimum_Cost_Supplier,8,29.889,1.700887,0.007784,0.008343,1.717015,2026-01-09T03:29:43.574379
Q2_Minimum_Cost_Supplier,8,33.333,2.375759,0.006339,0.005985,2.388084,2026-01-09T03:29:46.510322
Q2_Minimum_Cost_Supplier,8,36.269,0.814307,0.006192,0.006520,0.827019,2026-01-09T03:29:49.649876
Q2_Minimum_Cost_Supplier,8,39.408,0.901515,0.007684,0.008638,0.917838,2026-01-09T03:29:52.810199
Q2_Minimum_Cost_Supplier,8,42.568,0.848766,0.009380,0.005288,0.863434,2026-01-09T03:29:56.076218
Q2_Minimum_Cost_Supplier,8,45.834,0.759214,0.005167,0.005684,0.770065,2026-01-09T03:29:58.757788
Q2_Minimum_Cost_Supplier,8,48.516,0.926639,0.007945,0.010250,0.944834,2026-01-09T03:30:02.443308
Q2_Minimum_Cost_Supplier,8,52.201,1.135700,0.009267,0.005424,1.150392,2026-01-09T03:30:05.128106
Q2_Minimum_Cost_Supplier,8,54.886,2.238330,0.006621,0.005593,2.250545,2026-01-09T03:30:08.784178
Q2_Minimum_Cost_Supplier,8,58.542,1.201196,0.007949,0.008758,1.217904,2026-01-09T03:30:12.469769
Q2_Minimum_Cost_Supplier,8,62.228,0.753856,0.008275,0.005994,0.768126,2026-01-09T03:30:15.544356
Q2_Minimum_Cost_Supplier,8,65.303,0.705986,0.007209,0.005931,0.719126,2026-01-09T03:30:18.084469
Q2_Minimum_Cost_Supplier,8,67.843,0.645473,0.009938,0.006432,0.661843,2026-01-09T03:30:20.703773
Q2_Minimum_Cost_Supplier,8,70.462,0.858563,0.008364,0.008058,0.874986,2026-01-09T03:30:23.833833
Q2_Minimum_Cost_Supplier,8,73.592,0.960399,0.004561,0.006353,0.971312,2026-01-09T03:30:26.275786
Q2_Minimum_Cost_Supplier,8,76.034,2.382909,0.006795,0.006322,2.396026,2026-01-09T03:30:28.740417
Q2_Minimum_Cost_Supplier,8,78.499,1.059013,0.006636,0.009982,1.075632,2026-01-09T03:30:31.762292
Q2_Minimum_Cost_Supplier,9,0.001,0.023405,0.008507,0.006087,0.037999,2026-01-09T03:30:38.475613
Q2_Minimum_Cost_Supplier,9,3.713,0.579552,0.007610,0.008040,0.595202,2026-01-09T03:30:42.127445
Q2_Minimum_Cost_Supplier,9,7.365,0.903025,0.008657,0.004948,0.916630,2026-01-09T03:30:45.249480
Q2_Minimum_Cost_Supplier,9,10.487,0.761587,0.007046,0.005741,0.774374,2026-01-09T03:30:48.308484
Q2_Minimum_Cost_Supplier,9,13.546,0.699714,0.007834,0.003832,0.711380,2026-01-09T03:30:50.996200
Q2_Minimum_Cost_Supplier,9,16.233,0.779100,0.007057,0.009435,0.795593,2026-01-09T03:30:54.333911
Q2_Minimum_Cost_Supplier,9,19.571,0.813438,0.008028,0.004990,0.826456,2026-01-09T03:30:56.814231
Q2_Minimum_Cost_Supplier,9,22.051,1.940220,0.007368,0.007417,1.955006,2026-01-09T03:30:59.307183
Q2_Minimum_Cost_Supplier,9,24.544,0.893117,0.005992,0.009445,0.908554,2026-01-09T03:31:02.097605
Q2_Minimum_Cost_Supplier,9,27.335,2.182021,0.007298,0.005414,2.194732,2026-01-09T03:31:04.473131
Q2_Minimum_Cost_Supplier,9,29.710,0.756349,0.006259,0.006145,0.768752,2026-01-09T03:31:07.772345
Q2_Minimum_Cost_Supplier,9,33.010,0.902314,0.007422,0.007090,0.916826,2026-01-09T03:31:10.337136
Q2_Minimum_Cost_Supplier,9,35.574,0.786981,0.006437,0.004933,0.798351,2026-01-09T03:31:13.553515
Q2_Minimum_Cost_Supplier,9,38.791,0.676212,0.005134,0.005593,0.686939,2026-01-09T03:31:16.783996
Q2_Minimum_Cost_Supplier,9,42.021,0.629647,0.006372,0.006729,0.642748,2026-01-09T03:31:19.783563
Q2_Minimum_Cost_Supplier,9,45.021,0.876300,0.009769,0.007750,0.893819,2026-01-09T03:31:22.937664
Q2_Minimum_Cost_Supplier,9,48.175,1.619178,0.004405,0.005055,1.628638,2026-01-09T03:31:26.823982
Q2_Minimum_Cost_Supplier,9,52.061,2.387108,0.009525,0.008054,2.404687,2026-01-09T03:31:29.350491
Q2_Minimum_Cost_Supplier,9,54.588,0.873046,0.006665,0.007556,0.887267,2026-01-09T03:31:32.868210
Q2_Minimum_Cost_Supplier,9,58.105,0.858133,0.006166,0.006231,0.870531,2026-01-09T03:31:36.692863
Q2_Minimum_Cost_Supplier,9,61.930,0.932654,0.005990,0.005907,0.944551,2026-01-09T03:31:39.822395
Q2_Minimum_Cost_Supplier,9,65.060,1.297486,0.009688,0.005290,1.312463,2026-01-09T03:31:42.989012
Q2_Minimum_Cost_Supplier,9,68.226,2.422216,0.005920,0.006249,2.434385,2026-01-09T03:31:45.695337
Q2_Minimum_Cost_Supplier,10,0.001,0.080487,0.008695,0.006723,0.095905,2026-01-09T03:31:52.309792
Q2_Minimum_Cost_Supplier,10,3.614,0.536153,0.007290,0.005601,0.549044,2026-01-09T03:31:56.139385
Q2_Minimum_Cost_Supplier,10,7.443,0.790093,0.006358,0.004900,0.801352,2026-01-09T03:31:58.849645
Q2_Minimum_Cost_Supplier,10,10.154,0.966214,0.008580,0.011470,0.986264,2026-01-09T03:32:01.932827
Q2_Minimum_Cost_Supplier,10,13.237,0.832811,0.007591,0.006740,0.847143,2026-01-09T03:32:04.553764
Q2_Minimum_Cost_Supplier,10,15.858,0.650232,0.005942,0.004823,0.660997,2026-01-09T03:32:07.187255
Q2_Minimum_Cost_Supplier,10,18.491,0.590149,0.007423,0.006080,0.603652,2026-01-09T03:32:09.697550
Q2_Minimum_Cost_Supplier,10,21.002,0.938991,0.008660,0.004032,0.951684,2026-01-09T03:32:13.000777
Q2_Minimum_Cost_Supplier,10,24.305,2.940529,0.006060,0.007721,2.954310,2026-01-09T03:32:16.050211
Q2_Minimum_Cost_Supplier,10,27.354,2.410980,0.011507,0.004655,2.427142,2026-01-09T03:32:18.817954
Q2_Minimum_Cost_Supplier,10,30.122,0.855960,0.019121,0.006748,0.881828,2026-01-09T03:32:21.448840
Q2_Minimum_Cost_Supplier,10,32.753,0.871424,0.007986,0.005845,0.885255,2026-01-09T03:32:24.333884
Q2_Minimum_Cost_Supplier,10,35.638,0.844533,0.007234,0.004021,0.855789,2026-01-09T03:32:26.939962
Q2_Minimum_Cost_Supplier,10,38.244,0.909957,0.007303,0.005618,0.922878,2026-01-09T03:32:30.156752
Q2_Minimum_Cost_Supplier,10,41.461,0.897930,0.009758,0.004128,0.911816,2026-01-09T03:32:34.007323
Q2_Minimum_Cost_Supplier,10,45.311,1.705081,0.006135,0.004344,1.715559,2026-01-09T03:32:36.870446
Q2_Minimum_Cost_Supplier,10,48.175,2.518339,0.008828,0.006808,2.533974,2026-01-09T03:32:39.309046
Q2_Minimum_Cost_Supplier,10,50.613,1.018026,0.004601,0.020124,1.042751,2026-01-09T03:32:42.380948
Q2_Minimum_Cost_Supplier,10,53.685,0.830916,0.025481,0.009430,0.865827,2026-01-09T03:32:45.538976
