query,iteration,elapsed_time_seconds,power_shard1_watts,power_shard2_watts,power_shard3_watts,power_total_watts,timestamp
Q2_Minimum_Cost_Supplier,2,18.891,0.488784,0.121604,0.109827,0.720215,2026-01-17T19:08:48.587295
Q2_Minimum_Cost_Supplier,2,21.247,2.351444,0.018339,0.014324,2.384107,2026-01-17T19:08:51.013378
Q2_Minimum_Cost_Supplier,3,0.001,0.043655,0.016615,0.014528,0.074798,2026-01-17T19:08:58.489112
Q2_Minimum_Cost_Supplier,3,2.357,0.221088,0.175964,0.169599,0.566651,2026-01-17T19:09:00.836789
Q2_Minimum_Cost_Supplier,3,4.704,0.212821,0.155258,0.170765,0.538843,2026-01-17T19:09:03.208746
Q2_Minimum_Cost_Supplier,3,7.076,0.260915,0.166629,0.197105,0.624648,2026-01-17T19:09:05.586945
Q2_Minimum_Cost_Supplier,3,9.454,0.188577,0.149003,0.452578,0.790158,2026-01-17T19:09:07.949445
Q2_Minimum_Cost_Supplier,3,11.817,0.205668,0.180498,0.504402,0.890568,2026-01-17T19:09:10.304971
Q2_Minimum_Cost_Supplier,3,14.172,0.205429,0.147875,0.480895,0.834199,2026-01-17T19:09:12.669687
Q2_Minimum_Cost_Supplier,3,16.537,0.242576,0.160920,0.579976,0.983472,2026-01-17T19:09:15.031605
Q2_Minimum_Cost_Supplier,3,18.899,0.772210,0.118389,0.096941,0.987539,2026-01-17T19:09:17.450307
Q2_Minimum_Cost_Supplier,3,21.318,1.414605,0.012631,0.011476,1.438712,2026-01-17T19:09:19.947664
Q2_Minimum_Cost_Supplier,4,0.001,0.029126,0.016078,0.017234,0.062437,2026-01-17T19:09:26.780783
Q2_Minimum_Cost_Supplier,4,2.379,0.199537,0.166743,0.163035,0.529316,2026-01-17T19:09:29.143259
Q2_Minimum_Cost_Supplier,4,4.737,0.213104,0.175939,0.161536,0.550579,2026-01-17T19:09:31.497527
Q2_Minimum_Cost_Supplier,4,7.091,0.214631,0.161838,0.156609,0.533078,2026-01-17T19:09:33.854120
Q2_Minimum_Cost_Supplier,4,9.448,0.226361,0.159079,0.151691,0.537131,2026-01-17T19:09:36.210542
Q2_Minimum_Cost_Supplier,4,11.804,0.203925,0.162600,0.171554,0.538080,2026-01-17T19:09:38.565001
Q2_Minimum_Cost_Supplier,4,14.159,0.228658,0.179964,0.177463,0.586084,2026-01-17T19:09:41.064260
Q2_Minimum_Cost_Supplier,4,16.658,0.199581,0.163205,0.166935,0.529721,2026-01-17T19:09:43.417259
Q2_Minimum_Cost_Supplier,4,19.011,1.141906,0.099071,0.073739,1.314716,2026-01-17T19:09:45.840003
Q2_Minimum_Cost_Supplier,4,21.434,1.008288,0.013265,0.011557,1.033109,2026-01-17T19:09:48.267178
Q2_Minimum_Cost_Supplier,5,0.001,0.036392,0.017161,0.016295,0.069848,2026-01-17T19:09:54.984855
Q2_Minimum_Cost_Supplier,5,2.363,0.208301,0.168683,0.159168,0.536152,2026-01-17T19:09:57.347781
Q2_Minimum_Cost_Supplier,5,4.725,0.212939,0.166359,0.168723,0.548021,2026-01-17T19:09:59.696189
Q2_Minimum_Cost_Supplier,5,7.073,0.208226,0.169582,0.168937,0.546745,2026-01-17T19:10:02.053294
Q2_Minimum_Cost_Supplier,5,9.430,0.214396,0.166412,0.155912,0.536721,2026-01-17T19:10:04.416762
Q2_Minimum_Cost_Supplier,5,11.794,0.234255,0.148979,0.172925,0.556159,2026-01-17T19:10:06.768361
Q2_Minimum_Cost_Supplier,5,14.145,0.191342,0.156646,0.162875,0.510863,2026-01-17T19:10:09.134372
Q2_Minimum_Cost_Supplier,5,16.511,0.207037,0.172320,0.171970,0.551327,2026-01-17T19:10:11.485634
Q2_Minimum_Cost_Supplier,5,18.862,0.759306,0.113234,0.096626,0.969166,2026-01-17T19:10:13.826227
Q2_Minimum_Cost_Supplier,5,21.203,1.550250,0.012968,0.014492,1.577710,2026-01-17T19:10:16.277563
Q2_Minimum_Cost_Supplier,6,0.000,0.023503,0.013251,0.014192,0.050945,2026-01-17T19:10:22.885268
Q2_Minimum_Cost_Supplier,6,2.369,0.249550,0.168811,0.161111,0.579472,2026-01-17T19:10:25.239954
Q2_Minimum_Cost_Supplier,6,4.717,0.209532,0.154895,0.166280,0.530707,2026-01-17T19:10:27.605345
Q2_Minimum_Cost_Supplier,6,7.083,0.192342,0.148462,0.141218,0.482022,2026-01-17T19:10:29.972010
Q2_Minimum_Cost_Supplier,6,9.449,0.182098,0.152465,0.145806,0.480369,2026-01-17T19:10:32.340446
Q2_Minimum_Cost_Supplier,6,11.818,0.205385,0.141383,0.140667,0.487435,2026-01-17T19:10:34.693925
Q2_Minimum_Cost_Supplier,6,14.171,0.234318,0.154907,0.256134,0.645359,2026-01-17T19:10:37.050940
Q2_Minimum_Cost_Supplier,6,16.528,0.204814,0.173985,0.197588,0.576387,2026-01-17T19:10:39.400522
Q2_Minimum_Cost_Supplier,6,18.878,0.316708,0.146479,0.129023,0.592210,2026-01-17T19:10:41.790697
Q2_Minimum_Cost_Supplier,6,21.268,2.395326,0.011199,0.009039,2.415565,2026-01-17T19:10:44.121601
Q2_Minimum_Cost_Supplier,7,0.000,0.036744,0.016654,0.015895,0.069293,2026-01-17T19:10:50.916342
Q2_Minimum_Cost_Supplier,7,2.383,0.213967,0.171341,0.172111,0.557419,2026-01-17T19:10:53.272707
Q2_Minimum_Cost_Supplier,7,4.739,0.265518,0.156438,0.168848,0.590804,2026-01-17T19:10:55.642130
Q2_Minimum_Cost_Supplier,7,7.108,0.197841,0.163994,0.173168,0.535003,2026-01-17T19:10:57.993181
Q2_Minimum_Cost_Supplier,7,9.459,0.219103,0.173070,0.182025,0.574198,2026-01-17T19:11:00.360703
Q2_Minimum_Cost_Supplier,7,11.826,0.192990,0.151384,0.159805,0.504179,2026-01-17T19:11:02.719189
Q2_Minimum_Cost_Supplier,7,14.185,0.217035,0.159469,0.167813,0.544316,2026-01-17T19:11:05.077103
Q2_Minimum_Cost_Supplier,7,16.543,0.237848,0.173920,0.176750,0.588517,2026-01-17T19:11:07.434288
Q2_Minimum_Cost_Supplier,7,18.900,0.648525,0.119487,0.096009,0.864022,2026-01-17T19:11:09.852117
Q2_Minimum_Cost_Supplier,7,21.318,1.531464,0.012158,0.009859,1.553482,2026-01-17T19:11:12.351815
Q2_Minimum_Cost_Supplier,8,0.000,0.035255,0.024568,0.029604,0.089427,2026-01-17T19:11:19.137988
Q2_Minimum_Cost_Supplier,8,2.370,0.232774,0.205079,0.159288,0.597141,2026-01-17T19:11:21.507312
Q2_Minimum_Cost_Supplier,8,4.731,0.206469,0.166377,0.150513,0.523359,2026-01-17T19:11:23.879297
Q2_Minimum_Cost_Supplier,8,7.103,0.246400,0.193620,0.160008,0.600028,2026-01-17T19:11:26.233771
Q2_Minimum_Cost_Supplier,8,9.457,0.207256,0.189412,0.158018,0.554686,2026-01-17T19:11:28.593001
Q2_Minimum_Cost_Supplier,8,11.817,0.217545,0.169956,0.162808,0.550309,2026-01-17T19:11:30.954332
Q2_Minimum_Cost_Supplier,8,14.178,0.215654,0.170707,0.176365,0.562727,2026-01-17T19:11:33.305399
Q2_Minimum_Cost_Supplier,8,16.529,0.209555,0.159385,0.146115,0.515055,2026-01-17T19:11:35.670315
Q2_Minimum_Cost_Supplier,8,18.894,0.778640,0.123954,0.095925,0.998518,2026-01-17T19:11:38.108775
Q2_Minimum_Cost_Supplier,8,21.333,1.465288,0.071613,0.017104,1.554005,2026-01-17T19:11:40.602817
Q2_Minimum_Cost_Supplier,9,0.000,0.029297,0.015964,0.013791,0.059052,2026-01-17T19:11:47.334528
Q2_Minimum_Cost_Supplier,9,2.431,0.224255,0.165341,0.164304,0.553901,2026-01-17T19:11:49.707653
Q2_Minimum_Cost_Supplier,9,4.792,0.201438,0.163310,0.154029,0.518777,2026-01-17T19:11:52.066266
Q2_Minimum_Cost_Supplier,9,7.151,0.209503,0.169050,0.148365,0.526917,2026-01-17T19:11:54.424404
Q2_Minimum_Cost_Supplier,9,9.509,0.235715,0.152297,0.157843,0.545855,2026-01-17T19:11:56.788299
Q2_Minimum_Cost_Supplier,9,11.873,0.204606,0.165198,0.167375,0.537179,2026-01-17T19:11:59.146631
Q2_Minimum_Cost_Supplier,9,14.231,0.225676,0.172486,0.183934,0.582096,2026-01-17T19:12:01.528848
Q2_Minimum_Cost_Supplier,9,16.613,0.198455,0.156286,0.147412,0.502153,2026-01-17T19:12:03.891688
Q2_Minimum_Cost_Supplier,9,18.976,0.593868,0.131918,0.117696,0.843481,2026-01-17T19:12:06.319853
Q2_Minimum_Cost_Supplier,9,21.404,1.806026,0.010972,0.008351,1.825348,2026-01-17T19:12:09.064541
Q2_Minimum_Cost_Supplier,10,0.000,0.026477,0.017416,0.019667,0.063560,2026-01-17T19:12:15.722638
Q2_Minimum_Cost_Supplier,10,2.368,0.234170,0.161589,0.150941,0.546700,2026-01-17T19:12:18.104648
Q2_Minimum_Cost_Supplier,10,4.736,0.208400,0.167865,0.161032,0.537297,2026-01-17T19:12:20.487604
Q2_Minimum_Cost_Supplier,10,7.119,0.198044,0.162693,0.155099,0.515836,2026-01-17T19:12:22.840946
Q2_Minimum_Cost_Supplier,10,9.473,0.209001,0.152282,0.156361,0.517644,2026-01-17T19:12:25.200951
Q2_Minimum_Cost_Supplier,10,11.833,0.234766,0.161173,0.163149,0.559088,2026-01-17T19:12:27.555609
Q2_Minimum_Cost_Supplier,10,14.187,0.213260,0.170646,0.166410,0.550315,2026-01-17T19:12:29.911047
Q2_Minimum_Cost_Supplier,10,16.543,0.194076,0.172190,0.168881,0.535148,2026-01-17T19:12:32.277932
Q2_Minimum_Cost_Supplier,10,18.910,0.578892,0.113323,0.091331,0.783546,2026-01-17T19:12:34.733923
Q2_Minimum_Cost_Supplier,10,21.366,1.755196,0.009467,0.011002,1.775665,2026-01-17T19:12:37.130819
Q2_Minimum_Cost_Supplier,11,0.000,0.024720,0.016919,0.017484,0.059122,2026-01-17T19:12:43.853883
Q2_Minimum_Cost_Supplier,11,2.374,0.224077,0.165530,0.164961,0.554568,2026-01-17T19:12:46.236422
Q2_Minimum_Cost_Supplier,11,4.742,0.252106,0.157371,0.164566,0.574043,2026-01-17T19:12:48.593076
Q2_Minimum_Cost_Supplier,11,7.099,0.229376,0.187715,0.176089,0.593180,2026-01-17T19:12:50.948523
Q2_Minimum_Cost_Supplier,11,9.454,0.208817,0.160889,0.164139,0.533844,2026-01-17T19:12:53.310595
Q2_Minimum_Cost_Supplier,11,11.816,0.229011,0.148089,0.154019,0.531118,2026-01-17T19:12:55.662593
Q2_Minimum_Cost_Supplier,11,14.168,0.234894,0.158977,0.167745,0.561616,2026-01-17T19:12:58.035387
Q2_Minimum_Cost_Supplier,11,16.541,0.215812,0.176029,0.165729,0.557570,2026-01-17T19:13:00.416717
Q2_Minimum_Cost_Supplier,11,18.922,0.746792,0.111463,0.092094,0.950349,2026-01-17T19:13:02.797032
Q2_Minimum_Cost_Supplier,11,21.303,1.464502,0.010067,0.013521,1.488090,2026-01-17T19:13:05.238459
Q2_Minimum_Cost_Supplier,12,0.001,0.034990,0.014774,0.015134,0.064898,2026-01-17T19:13:12.368449
Q2_Minimum_Cost_Supplier,12,2.465,0.207457,0.168530,0.161307,0.537294,2026-01-17T19:13:14.734098
Q2_Minimum_Cost_Supplier,12,4.830,0.221372,0.136387,0.142479,0.500238,2026-01-17T19:13:17.087329
Q2_Minimum_Cost_Supplier,12,7.183,0.204787,0.167456,0.162407,0.534649,2026-01-17T19:13:19.441250
Q2_Minimum_Cost_Supplier,12,9.537,0.206727,0.173509,0.163459,0.543695,2026-01-17T19:13:21.795783
Q2_Minimum_Cost_Supplier,12,11.891,0.296236,0.148919,0.150262,0.595417,2026-01-17T19:13:24.157583
Q2_Minimum_Cost_Supplier,12,14.253,0.248132,0.154959,0.165898,0.568990,2026-01-17T19:13:26.531822
Q2_Minimum_Cost_Supplier,12,16.627,0.244707,0.165980,0.166377,0.577063,2026-01-17T19:13:28.889934
Q2_Minimum_Cost_Supplier,12,18.985,0.391964,0.143436,0.123492,0.658892,2026-01-17T19:13:31.303952
Q2_Minimum_Cost_Supplier,12,21.399,2.183804,0.011174,0.007716,2.202695,2026-01-17T19:13:34.012514
Q2_Minimum_Cost_Supplier,13,0.000,0.035709,0.019795,0.015126,0.070630,2026-01-17T19:13:40.887084
Q2_Minimum_Cost_Supplier,13,2.390,0.226894,0.324470,0.160305,0.711669,2026-01-17T19:13:43.273974
Q2_Minimum_Cost_Supplier,13,4.760,0.229174,0.516168,0.159930,0.905272,2026-01-17T19:13:45.625146
Q2_Minimum_Cost_Supplier,13,7.111,0.259578,0.478878,0.154317,0.892773,2026-01-17T19:13:47.991829
Q2_Minimum_Cost_Supplier,13,9.478,0.318518,0.620136,0.172043,1.110698,2026-01-17T19:13:50.368161
Q2_Minimum_Cost_Supplier,13,11.854,0.201747,0.221607,0.171638,0.594992,2026-01-17T19:13:52.727022
Q2_Minimum_Cost_Supplier,13,14.213,0.229463,0.161484,0.182986,0.573933,2026-01-17T19:13:55.087018
Q2_Minimum_Cost_Supplier,13,16.573,0.240101,0.168879,0.156606,0.565585,2026-01-17T19:13:57.453019
Q2_Minimum_Cost_Supplier,13,18.939,0.628516,0.101707,0.082530,0.812753,2026-01-17T19:13:59.947813
Q2_Minimum_Cost_Supplier,13,21.434,1.527344,0.015924,0.018318,1.561585,2026-01-17T19:14:02.475177
Q2_Minimum_Cost_Supplier,14,0.000,0.042449,0.015488,0.016149,0.074086,2026-01-17T19:14:09.381714
Q2_Minimum_Cost_Supplier,14,2.383,0.209757,0.172049,0.162585,0.544391,2026-01-17T19:14:11.756431
Q2_Minimum_Cost_Supplier,14,4.738,0.194845,0.146298,0.156036,0.497179,2026-01-17T19:14:14.111959
Q2_Minimum_Cost_Supplier,14,7.094,0.204050,0.157291,0.147269,0.508611,2026-01-17T19:14:16.464899
Q2_Minimum_Cost_Supplier,14,9.447,0.250329,0.161066,0.157960,0.569354,2026-01-17T19:14:18.837779
Q2_Minimum_Cost_Supplier,14,11.820,0.200192,0.174687,0.167699,0.542578,2026-01-17T19:14:21.195453
Q2_Minimum_Cost_Supplier,14,14.177,0.229501,0.156035,0.164682,0.550218,2026-01-17T19:14:23.557603
Q2_Minimum_Cost_Supplier,14,16.539,0.206897,0.157852,0.159130,0.523879,2026-01-17T19:14:25.919977
Q2_Minimum_Cost_Supplier,14,18.902,0.722825,0.129796,0.104071,0.956692,2026-01-17T19:14:28.346555
Q2_Minimum_Cost_Supplier,14,21.329,1.594395,0.016966,0.012551,1.623912,2026-01-17T19:14:30.988539
Q2_Minimum_Cost_Supplier,15,0.000,0.031987,0.014308,0.014887,0.061182,2026-01-17T19:14:37.724846
Q2_Minimum_Cost_Supplier,15,2.403,0.217034,0.184581,0.165179,0.566795,2026-01-17T19:14:40.103882
Q2_Minimum_Cost_Supplier,15,4.762,0.207010,0.161702,0.162272,0.530983,2026-01-17T19:14:42.453249
Q2_Minimum_Cost_Supplier,15,7.111,0.206664,0.158371,0.147062,0.512097,2026-01-17T19:14:44.813286
Q2_Minimum_Cost_Supplier,15,9.471,0.227066,0.159050,0.168137,0.554253,2026-01-17T19:14:47.173555
Q2_Minimum_Cost_Supplier,15,11.831,0.266188,0.167954,0.164602,0.598744,2026-01-17T19:14:49.530816
Q2_Minimum_Cost_Supplier,15,14.189,0.199519,0.168571,0.170433,0.538523,2026-01-17T19:14:51.882317
Q2_Minimum_Cost_Supplier,15,16.540,0.208196,0.166400,0.164439,0.539035,2026-01-17T19:14:54.235295
Q2_Minimum_Cost_Supplier,15,18.893,0.819262,0.104683,0.091162,1.015107,2026-01-17T19:14:56.587783
Q2_Minimum_Cost_Supplier,15,21.246,1.480467,0.013219,0.007594,1.501279,2026-01-17T19:14:59.043741
Q2_Minimum_Cost_Supplier,16,0.001,0.032942,0.018228,0.018381,0.069551,2026-01-17T19:15:05.703592
Q2_Minimum_Cost_Supplier,16,2.396,0.237644,0.156480,0.148512,0.542635,2026-01-17T19:15:08.089936
Q2_Minimum_Cost_Supplier,16,4.761,0.216013,0.167966,0.174458,0.558437,2026-01-17T19:15:10.441081
Q2_Minimum_Cost_Supplier,16,7.112,0.214463,0.161321,0.154879,0.530662,2026-01-17T19:15:12.792647
Q2_Minimum_Cost_Supplier,16,9.464,0.205779,0.162339,0.158585,0.526703,2026-01-17T19:15:15.160349
Q2_Minimum_Cost_Supplier,16,11.832,0.208937,0.159862,0.158661,0.527459,2026-01-17T19:15:17.516006
Q2_Minimum_Cost_Supplier,16,14.187,0.246030,0.169727,0.171931,0.587688,2026-01-17T19:15:19.872447
Q2_Minimum_Cost_Supplier,16,16.544,0.202449,0.166754,0.168420,0.537624,2026-01-17T19:15:22.221183
Q2_Minimum_Cost_Supplier,16,18.892,0.697939,0.114670,0.091827,0.904436,2026-01-17T19:15:24.619816
Q2_Minimum_Cost_Supplier,16,21.291,1.523481,0.010457,0.008217,1.542155,2026-01-17T19:15:27.099672
Q2_Minimum_Cost_Supplier,17,0.000,0.031860,0.016087,0.015699,0.063646,2026-01-17T19:15:33.996527
Q2_Minimum_Cost_Supplier,17,2.379,0.193346,0.157564,0.155161,0.506071,2026-01-17T19:15:36.354998
Q2_Minimum_Cost_Supplier,17,4.736,0.235429,0.145468,0.246922,0.627820,2026-01-17T19:15:38.707508
Q2_Minimum_Cost_Supplier,17,7.089,0.196001,0.173247,0.156261,0.525509,2026-01-17T19:15:41.056776
Q2_Minimum_Cost_Supplier,17,9.438,0.201751,0.160126,0.168101,0.529978,2026-01-17T19:15:43.403076
Q2_Minimum_Cost_Supplier,17,11.784,0.207116,0.156463,0.166549,0.530129,2026-01-17T19:15:45.759599
Q2_Minimum_Cost_Supplier,17,14.141,0.243021,0.149729,0.174722,0.567471,2026-01-17T19:15:48.111763
Q2_Minimum_Cost_Supplier,17,16.493,0.211899,0.174885,0.159633,0.546417,2026-01-17T19:15:50.463994
Q2_Minimum_Cost_Supplier,17,18.845,0.437681,0.131620,0.130908,0.700208,2026-01-17T19:15:52.843330
Q2_Minimum_Cost_Supplier,17,21.225,2.146087,0.016967,0.011256,2.174310,2026-01-17T19:15:55.376517
Q2_Minimum_Cost_Supplier,18,0.000,0.039902,0.014762,0.017913,0.072577,2026-01-17T19:16:02.161676
Q2_Minimum_Cost_Supplier,18,2.397,0.205044,0.161813,0.159645,0.526503,2026-01-17T19:16:04.524150
Q2_Minimum_Cost_Supplier,18,4.758,0.201345,0.144769,0.171164,0.517278,2026-01-17T19:16:06.882029
Q2_Minimum_Cost_Supplier,18,7.116,0.232565,0.180017,0.158568,0.571150,2026-01-17T19:16:09.233244
Q2_Minimum_Cost_Supplier,18,9.467,0.214049,0.168365,0.158090,0.540504,2026-01-17T19:16:11.597525
Q2_Minimum_Cost_Supplier,18,11.832,0.196338,0.249010,0.149786,0.595135,2026-01-17T19:16:13.965191
Q2_Minimum_Cost_Supplier,18,14.199,0.208795,0.174719,0.245586,0.629100,2026-01-17T19:16:16.314949
Q2_Minimum_Cost_Supplier,18,16.549,0.232655,0.152140,0.157080,0.541875,2026-01-17T19:16:18.676744
Q2_Minimum_Cost_Supplier,18,18.911,0.616068,0.145100,0.113231,0.874399,2026-01-17T19:16:21.104503
Q2_Minimum_Cost_Supplier,18,21.339,1.680199,0.014177,0.011845,1.706221,2026-01-17T19:16:23.543789
Q2_Minimum_Cost_Supplier,19,0.000,0.034996,0.020652,0.016329,0.071976,2026-01-17T19:16:30.384030
Q2_Minimum_Cost_Supplier,19,2.423,0.197218,0.159129,0.152738,0.509085,2026-01-17T19:16:32.736693
Q2_Minimum_Cost_Supplier,19,4.774,0.217819,0.162743,0.161388,0.541951,2026-01-17T19:16:35.085131
Q2_Minimum_Cost_Supplier,19,7.122,0.202749,0.164705,0.155310,0.522764,2026-01-17T19:16:37.451861
Q2_Minimum_Cost_Supplier,19,9.489,0.231729,0.170413,0.155295,0.557437,2026-01-17T19:16:39.804253
Q2_Minimum_Cost_Supplier,19,11.841,0.210535,0.236011,0.175956,0.622503,2026-01-17T19:16:42.168102
Q2_Minimum_Cost_Supplier,19,14.205,0.201320,0.156206,0.153181,0.510708,2026-01-17T19:16:44.534096
Q2_Minimum_Cost_Supplier,19,16.571,0.208764,0.161088,0.171333,0.541185,2026-01-17T19:16:46.889600
Q2_Minimum_Cost_Supplier,19,18.926,0.788585,0.130644,0.110128,1.029357,2026-01-17T19:16:49.279718
Q2_Minimum_Cost_Supplier,19,21.317,1.563200,0.013335,0.009196,1.585731,2026-01-17T19:16:51.738470
Q2_Minimum_Cost_Supplier,20,0.000,0.033001,0.016886,0.013845,0.063732,2026-01-17T19:16:58.530549
Q2_Minimum_Cost_Supplier,20,2.483,0.256421,0.176762,0.176592,0.609774,2026-01-17T19:17:00.935685
Q2_Minimum_Cost_Supplier,20,4.845,0.209998,0.159207,0.161659,0.530864,2026-01-17T19:17:03.293196
Q2_Minimum_Cost_Supplier,20,7.203,0.215682,0.159939,0.151877,0.527498,2026-01-17T19:17:05.649440
Q2_Minimum_Cost_Supplier,20,9.559,0.203304,0.161804,0.158790,0.523898,2026-01-17T19:17:08.013990
Q2_Minimum_Cost_Supplier,20,11.924,0.248311,0.179311,0.165966,0.593589,2026-01-17T19:17:10.379451
Q2_Minimum_Cost_Supplier,20,14.289,0.210440,0.150673,0.161789,0.522903,2026-01-17T19:17:12.736357
Q2_Minimum_Cost_Supplier,20,16.646,0.194624,0.162759,0.157409,0.514792,2026-01-17T19:17:15.106139
Q2_Minimum_Cost_Supplier,20,19.016,0.783711,0.113132,0.097087,0.993930,2026-01-17T19:17:17.533708
Q2_Minimum_Cost_Supplier,20,21.443,1.473928,0.016882,0.013630,1.504440,2026-01-17T19:17:20.046374
Q2_Minimum_Cost_Supplier,21,0.000,0.029142,0.016044,0.013765,0.058951,2026-01-17T19:17:26.716340
Q2_Minimum_Cost_Supplier,21,2.424,0.239436,0.161308,0.149123,0.549868,2026-01-17T19:17:29.077590
Q2_Minimum_Cost_Supplier,21,4.783,0.226419,0.173269,0.176895,0.576582,2026-01-17T19:17:31.434225
Q2_Minimum_Cost_Supplier,21,7.140,0.216741,0.168183,0.151062,0.535986,2026-01-17T19:17:33.794304
Q2_Minimum_Cost_Supplier,21,9.500,0.198160,0.153606,0.154121,0.505887,2026-01-17T19:17:36.152986
Q2_Minimum_Cost_Supplier,21,11.859,0.204534,0.158110,0.152822,0.515466,2026-01-17T19:17:38.520204
Q2_Minimum_Cost_Supplier,21,14.226,0.250808,0.175313,0.177936,0.604058,2026-01-17T19:17:40.884128
Q2_Minimum_Cost_Supplier,21,16.590,0.207798,0.160199,0.166595,0.534592,2026-01-17T19:17:43.240914
Q2_Minimum_Cost_Supplier,21,18.947,0.710549,0.115636,0.096318,0.922503,2026-01-17T19:17:45.630553
Q2_Minimum_Cost_Supplier,21,21.336,1.555653,0.012234,0.010145,1.578032,2026-01-17T19:17:48.081519
Q2_Minimum_Cost_Supplier,22,0.001,0.041991,0.015634,0.016073,0.073698,2026-01-17T19:17:54.853233
Q2_Minimum_Cost_Supplier,22,2.442,0.214320,0.171855,0.157803,0.543979,2026-01-17T19:17:57.262203
Q2_Minimum_Cost_Supplier,22,4.815,0.256151,0.164581,0.178392,0.599123,2026-01-17T19:17:59.605311
Q2_Minimum_Cost_Supplier,22,7.158,0.203736,0.161075,0.156111,0.520922,2026-01-17T19:18:01.970003
Q2_Minimum_Cost_Supplier,22,9.523,0.201055,0.155505,0.143541,0.500101,2026-01-17T19:18:04.334743
Q2_Minimum_Cost_Supplier,22,11.888,0.236548,0.150733,0.173767,0.561048,2026-01-17T19:18:06.691395
Q2_Minimum_Cost_Supplier,22,14.244,0.204223,0.156425,0.159265,0.519913,2026-01-17T19:18:09.062242
Q2_Minimum_Cost_Supplier,22,16.615,0.242140,0.182048,0.169643,0.593830,2026-01-17T19:18:11.429393
Q2_Minimum_Cost_Supplier,22,18.982,0.705250,0.124540,0.095630,0.925420,2026-01-17T19:18:13.854469
Q2_Minimum_Cost_Supplier,22,21.408,1.523676,0.010301,0.013486,1.547463,2026-01-17T19:18:16.197693
Q2_Minimum_Cost_Supplier,23,0.000,0.034554,0.013944,0.017656,0.066155,2026-01-17T19:18:23.052560
Q2_Minimum_Cost_Supplier,23,2.399,0.328165,0.150630,0.140404,0.619200,2026-01-17T19:18:25.441737
Q2_Minimum_Cost_Supplier,23,4.786,0.232085,0.139345,0.153479,0.524910,2026-01-17T19:18:27.794547
Q2_Minimum_Cost_Supplier,23,7.139,0.241548,0.167504,0.157131,0.566183,2026-01-17T19:18:30.154344
Q2_Minimum_Cost_Supplier,23,9.499,0.181374,0.145437,0.145992,0.472803,2026-01-17T19:18:32.504694
Q2_Minimum_Cost_Supplier,23,11.868,0.203735,0.153339,0.148391,0.505466,2026-01-17T19:18:34.875351
Q2_Minimum_Cost_Supplier,23,14.220,0.222616,0.158543,0.167851,0.549010,2026-01-17T19:18:37.231285
Q2_Minimum_Cost_Supplier,23,16.576,0.213719,0.159646,0.163949,0.537313,2026-01-17T19:18:39.592935
Q2_Minimum_Cost_Supplier,23,18.938,0.362691,0.143621,0.126920,0.633232,2026-01-17T19:18:41.990553
Q2_Minimum_Cost_Supplier,23,21.335,2.583322,0.025399,0.017670,2.626391,2026-01-17T19:18:44.382089
