query,iteration,elapsed_time_seconds,power_shard1_watts,power_shard2_watts,power_shard3_watts,power_total_watts,timestamp
Q5_Local_Supplier_Volume,1,126.279,3.154983,0.004213,0.004582,3.163777,2026-01-10T23:05:18.097206
Q5_Local_Supplier_Volume,1,129.035,3.121914,0.008598,0.006262,3.136774,2026-01-10T23:05:20.691921
Q5_Local_Supplier_Volume,1,131.630,3.123023,0.010807,0.008001,3.141830,2026-01-10T23:05:23.892211
Q5_Local_Supplier_Volume,1,134.830,3.153709,0.005327,0.007464,3.166501,2026-01-10T23:05:26.323025
Q5_Local_Supplier_Volume,1,137.261,3.150984,0.005787,0.005823,3.162594,2026-01-10T23:05:29.227404
Q5_Local_Supplier_Volume,1,140.165,3.124451,0.005771,0.003053,3.133275,2026-01-10T23:05:31.839897
Q5_Local_Supplier_Volume,1,142.778,3.126053,0.010355,0.010757,3.147164,2026-01-10T23:05:34.278229
Q5_Local_Supplier_Volume,1,145.216,3.183678,0.004592,0.007237,3.195507,2026-01-10T23:05:37.166543
Q5_Local_Supplier_Volume,1,148.104,3.130142,0.007687,0.003504,3.141334,2026-01-10T23:05:40.049178
Q5_Local_Supplier_Volume,1,150.987,3.140015,0.010095,0.013083,3.163193,2026-01-10T23:05:42.782647
Q5_Local_Supplier_Volume,1,153.720,3.100530,0.003341,0.004311,3.108181,2026-01-10T23:05:45.790771
Q5_Local_Supplier_Volume,1,156.728,3.175162,0.006902,0.006452,3.188516,2026-01-10T23:05:49.284377
Q5_Local_Supplier_Volume,1,160.222,3.103982,0.005661,0.004764,3.114408,2026-01-10T23:05:51.981724
Q5_Local_Supplier_Volume,1,162.919,3.157563,0.010352,0.009298,3.177213,2026-01-10T23:05:54.768146
Q5_Local_Supplier_Volume,1,165.706,3.099125,0.006206,0.006787,3.112118,2026-01-10T23:05:57.161254
Q5_Local_Supplier_Volume,1,168.099,3.189566,0.007798,0.005885,3.203249,2026-01-10T23:06:00.196902
Q5_Local_Supplier_Volume,1,171.135,3.135113,0.009542,0.009082,3.153737,2026-01-10T23:06:02.992051
Q5_Local_Supplier_Volume,1,173.930,3.099344,0.006784,0.007081,3.113210,2026-01-10T23:06:05.410824
Q5_Local_Supplier_Volume,1,176.348,3.177967,0.007063,0.005299,3.190329,2026-01-10T23:06:07.771572
Q5_Local_Supplier_Volume,1,178.709,3.141463,0.009122,0.005520,3.156105,2026-01-10T23:06:10.339627
Q5_Local_Supplier_Volume,1,181.277,3.146052,0.010751,0.008926,3.165729,2026-01-10T23:06:13.520835
Q5_Local_Supplier_Volume,1,184.458,3.134320,0.005798,0.005097,3.145215,2026-01-10T23:06:16.078917
Q5_Local_Supplier_Volume,1,187.017,3.186895,0.008372,0.006282,3.201548,2026-01-10T23:06:19.340519
Q5_Local_Supplier_Volume,1,190.278,3.107055,0.005732,0.004782,3.117569,2026-01-10T23:06:22.028592
Q5_Local_Supplier_Volume,1,192.966,3.135055,0.011784,0.007650,3.154488,2026-01-10T23:06:25.344137
Q5_Local_Supplier_Volume,1,196.282,3.095687,0.005522,0.004687,3.105895,2026-01-10T23:06:27.992371
Q5_Local_Supplier_Volume,1,198.930,3.164665,0.007934,0.007151,3.179750,2026-01-10T23:06:30.599610
Q5_Local_Supplier_Volume,1,201.537,3.114402,0.010956,0.007561,3.132919,2026-01-10T23:06:33.082545
Q5_Local_Supplier_Volume,1,204.020,3.148305,0.007610,0.005411,3.161326,2026-01-10T23:06:35.519135
Q5_Local_Supplier_Volume,1,206.457,3.184871,0.004295,0.005915,3.195082,2026-01-10T23:06:38.128951
Q5_Local_Supplier_Volume,1,209.067,3.153620,0.007454,0.005367,3.166441,2026-01-10T23:06:40.777449
Q5_Local_Supplier_Volume,1,211.715,3.118388,0.009302,0.008982,3.136672,2026-01-10T23:06:43.957995
Q5_Local_Supplier_Volume,1,214.896,3.088173,0.008003,0.006032,3.102208,2026-01-10T23:06:46.640626
Q5_Local_Supplier_Volume,1,217.578,3.171123,0.007276,0.005120,3.183519,2026-01-10T23:06:49.885752
Q5_Local_Supplier_Volume,1,220.823,3.083716,0.006406,0.005420,3.095542,2026-01-10T23:06:52.979806
Q5_Local_Supplier_Volume,1,223.917,3.139914,0.007375,0.005582,3.152871,2026-01-10T23:06:55.413100
Q5_Local_Supplier_Volume,1,226.351,3.114917,0.006633,0.004704,3.126254,2026-01-10T23:06:57.991716
Q5_Local_Supplier_Volume,1,228.929,3.168629,0.005634,0.007051,3.181313,2026-01-10T23:07:01.046578
Q5_Local_Supplier_Volume,1,231.984,3.135725,0.010765,0.009746,3.156236,2026-01-10T23:07:04.115169
Q5_Local_Supplier_Volume,1,235.053,3.105114,0.006552,0.005947,3.117612,2026-01-10T23:07:07.303830
Q5_Local_Supplier_Volume,1,238.241,3.137071,0.007416,0.005444,3.149930,2026-01-10T23:07:10.269044
Q5_Local_Supplier_Volume,1,241.207,3.144486,0.011319,0.008920,3.164724,2026-01-10T23:07:13.889518
Q5_Local_Supplier_Volume,1,244.827,3.108292,0.033140,0.006447,3.147879,2026-01-10T23:07:16.660372
Q5_Local_Supplier_Volume,1,247.598,3.097421,0.015901,0.004991,3.118313,2026-01-10T23:07:20.117833
Q5_Local_Supplier_Volume,1,251.055,3.164519,0.005342,0.011238,3.181099,2026-01-10T23:07:23.063272
Q5_Local_Supplier_Volume,1,254.001,3.101008,0.006662,0.006390,3.114060,2026-01-10T23:07:26.302131
Q5_Local_Supplier_Volume,1,257.240,3.117311,0.008564,0.006741,3.132616,2026-01-10T23:07:29.413664
Q5_Local_Supplier_Volume,1,260.351,3.108824,0.005933,0.004107,3.118864,2026-01-10T23:07:32.032305
Q5_Local_Supplier_Volume,1,262.970,3.161156,0.012076,0.009709,3.182940,2026-01-10T23:07:34.481740
Q5_Local_Supplier_Volume,1,265.419,3.116811,0.004879,0.005455,3.127146,2026-01-10T23:07:37.324531
Q5_Local_Supplier_Volume,1,268.262,3.103787,0.008534,0.006324,3.118645,2026-01-10T23:07:40.120160
Q5_Local_Supplier_Volume,1,271.058,3.167225,0.011265,0.009314,3.187804,2026-01-10T23:07:43.770996
Q5_Local_Supplier_Volume,1,274.709,3.090256,0.006225,0.005945,3.102425,2026-01-10T23:07:46.713938
Q5_Local_Supplier_Volume,1,277.652,3.114934,0.006126,0.006266,3.127327,2026-01-10T23:07:50.181770
Q5_Local_Supplier_Volume,1,281.119,3.121307,0.011943,0.005882,3.139132,2026-01-10T23:07:52.654494
Q5_Local_Supplier_Volume,1,283.592,3.156051,0.005035,0.004757,3.165844,2026-01-10T23:07:55.793371
Q5_Local_Supplier_Volume,1,286.731,3.112815,0.007951,0.004535,3.125301,2026-01-10T23:07:59.150713
Q5_Local_Supplier_Volume,1,290.088,3.100927,0.005945,0.008151,3.115022,2026-01-10T23:08:02.125312
Q5_Local_Supplier_Volume,1,293.063,3.132659,0.013627,0.006245,3.152530,2026-01-10T23:08:05.275248
Q5_Local_Supplier_Volume,1,296.213,3.120883,0.005816,0.006788,3.133488,2026-01-10T23:08:08.271953
Q5_Local_Supplier_Volume,1,299.210,3.092066,0.028262,0.004581,3.124909,2026-01-10T23:08:10.677206
Q5_Local_Supplier_Volume,1,301.615,3.154880,0.025685,0.006437,3.187002,2026-01-10T23:08:13.471768
Q5_Local_Supplier_Volume,1,304.409,3.131446,0.005649,0.005734,3.142829,2026-01-10T23:08:16.642586
Q5_Local_Supplier_Volume,1,307.580,3.108094,0.007559,0.005533,3.121186,2026-01-10T23:08:20.081533
Q5_Local_Supplier_Volume,1,311.019,3.100529,0.009153,0.008610,3.118292,2026-01-10T23:08:23.035879
Q5_Local_Supplier_Volume,1,313.973,3.321912,0.006892,0.005825,3.334629,2026-01-10T23:08:26.689637
Q5_Local_Supplier_Volume,1,317.627,3.081950,0.006884,0.005557,3.094390,2026-01-10T23:08:30.090771
Q5_Local_Supplier_Volume,1,321.028,3.103187,0.009891,0.009904,3.122982,2026-01-10T23:08:32.511465
Q5_Local_Supplier_Volume,1,323.449,3.166028,0.005755,0.012690,3.184472,2026-01-10T23:08:35.016102
Q5_Local_Supplier_Volume,1,325.954,3.159832,0.008162,0.005414,3.173408,2026-01-10T23:08:37.776121
Q5_Local_Supplier_Volume,1,328.714,3.111417,0.006818,0.006523,3.124758,2026-01-10T23:08:40.303494
Q5_Local_Supplier_Volume,1,331.241,3.131030,0.009399,0.021648,3.162078,2026-01-10T23:08:42.800814
Q5_Local_Supplier_Volume,1,333.738,3.109614,0.006970,0.005008,3.121593,2026-01-10T23:08:45.834596
Q5_Local_Supplier_Volume,1,336.772,3.144364,0.007024,0.005741,3.157129,2026-01-10T23:08:48.877015
Q5_Local_Supplier_Volume,1,339.815,3.092391,0.008882,0.009039,3.110312,2026-01-10T23:08:51.223506
Q5_Local_Supplier_Volume,1,342.161,3.156973,0.004724,0.005879,3.167576,2026-01-10T23:08:54.195760
Q5_Local_Supplier_Volume,1,345.133,3.136415,0.007312,0.005732,3.149459,2026-01-10T23:08:56.859025
Q5_Local_Supplier_Volume,1,347.797,3.114288,0.007201,0.006153,3.127641,2026-01-10T23:09:00.089286
Q5_Local_Supplier_Volume,1,351.027,3.137156,0.007053,0.007323,3.151532,2026-01-10T23:09:03.102673
Q5_Local_Supplier_Volume,1,354.040,3.113779,0.007179,0.005650,3.126608,2026-01-10T23:09:05.940055
Q5_Local_Supplier_Volume,1,356.878,3.145097,0.007744,0.006517,3.159358,2026-01-10T23:09:08.428160
Q5_Local_Supplier_Volume,1,359.366,3.160151,0.005787,0.006090,3.172028,2026-01-10T23:09:11.399452
Q5_Local_Supplier_Volume,1,362.337,3.096076,0.013972,0.006764,3.116812,2026-01-10T23:09:14.127099
Q5_Local_Supplier_Volume,1,365.065,3.108164,0.007365,0.004870,3.120398,2026-01-10T23:09:16.782473
Q5_Local_Supplier_Volume,1,367.720,3.141514,0.006799,0.005168,3.153481,2026-01-10T23:09:20.111429
Q5_Local_Supplier_Volume,1,371.049,3.095051,0.007284,0.010232,3.112567,2026-01-10T23:09:23.112871
Q5_Local_Supplier_Volume,1,374.050,3.132590,0.006549,0.004719,3.143858,2026-01-10T23:09:26.352077
Q5_Local_Supplier_Volume,1,377.290,3.121797,0.007662,0.006543,3.136002,2026-01-10T23:09:29.422330
Q5_Local_Supplier_Volume,1,380.360,3.103226,0.010136,0.005365,3.118727,2026-01-10T23:09:33.007817
Q5_Local_Supplier_Volume,1,383.945,3.114189,0.004774,0.007026,3.125989,2026-01-10T23:09:36.253526
Q5_Local_Supplier_Volume,1,387.191,3.131509,0.007936,0.006169,3.145614,2026-01-10T23:09:39.787014
Q5_Local_Supplier_Volume,1,390.725,3.081902,0.008544,0.007777,3.098223,2026-01-10T23:09:42.208941
Q5_Local_Supplier_Volume,1,393.147,3.172721,0.007791,0.005691,3.186203,2026-01-10T23:09:45.419030
Q5_Local_Supplier_Volume,1,396.357,3.113515,0.006870,0.005450,3.125834,2026-01-10T23:09:47.789004
Q5_Local_Supplier_Volume,1,398.727,3.141346,0.007999,0.005241,3.154585,2026-01-10T23:09:50.363827
Q5_Local_Supplier_Volume,1,401.301,3.125853,0.008454,0.005318,3.139624,2026-01-10T23:09:53.711318
Q5_Local_Supplier_Volume,1,404.649,3.109475,0.008167,0.006313,3.123955,2026-01-10T23:09:56.875272
Q5_Local_Supplier_Volume,1,407.813,3.141843,0.007112,0.004892,3.153847,2026-01-10T23:09:59.533001
Q5_Local_Supplier_Volume,1,410.471,3.121289,0.010408,0.006468,3.138165,2026-01-10T23:10:02.503057
Q5_Local_Supplier_Volume,1,413.441,3.139218,0.004444,0.006219,3.149881,2026-01-10T23:10:04.953135
Q5_Local_Supplier_Volume,1,415.891,3.123656,0.007456,0.005204,3.136316,2026-01-10T23:10:07.994152
Q5_Local_Supplier_Volume,1,418.932,3.183306,0.008328,0.005549,3.197183,2026-01-10T23:10:10.814961
Q5_Local_Supplier_Volume,1,421.753,3.079032,0.010022,0.008039,3.097092,2026-01-10T23:10:13.251512
Q5_Local_Supplier_Volume,1,424.189,3.168050,0.006342,0.004151,3.178543,2026-01-10T23:10:16.854219
Q5_Local_Supplier_Volume,1,427.792,3.083631,0.008674,0.006702,3.099008,2026-01-10T23:10:19.514815
Q5_Local_Supplier_Volume,1,430.452,3.161834,0.010755,0.005173,3.177762,2026-01-10T23:10:22.264466
Q5_Local_Supplier_Volume,1,433.202,3.136189,0.007004,0.004574,3.147766,2026-01-10T23:10:24.918265
Q5_Local_Supplier_Volume,1,435.856,3.097506,0.007828,0.006649,3.111983,2026-01-10T23:10:28.038016
Q5_Local_Supplier_Volume,1,438.976,3.133777,0.008435,0.004793,3.147005,2026-01-10T23:10:30.409117
Q5_Local_Supplier_Volume,1,441.347,3.130472,0.010052,0.007670,3.148194,2026-01-10T23:10:32.824449
Q5_Local_Supplier_Volume,1,443.762,3.147287,0.005589,0.006320,3.159196,2026-01-10T23:10:35.998361
Q5_Local_Supplier_Volume,1,446.936,3.124526,0.007663,0.005710,3.137900,2026-01-10T23:10:39.539115
Q5_Local_Supplier_Volume,1,450.477,3.116257,0.010036,0.008791,3.135085,2026-01-10T23:10:42.211680
Q5_Local_Supplier_Volume,1,453.149,3.110722,0.007164,0.006837,3.124722,2026-01-10T23:10:45.220182
Q5_Local_Supplier_Volume,1,456.158,3.134346,0.007558,0.004075,3.145979,2026-01-10T23:10:48.914660
Q5_Local_Supplier_Volume,1,459.852,3.100810,0.008689,0.004210,3.113708,2026-01-10T23:10:51.953336
Q5_Local_Supplier_Volume,1,462.891,3.124664,0.007498,0.006011,3.138173,2026-01-10T23:10:54.568886
Q5_Local_Supplier_Volume,1,465.506,3.172647,0.007102,0.005909,3.185658,2026-01-10T23:10:58.116697
Q5_Local_Supplier_Volume,1,469.054,3.101329,0.005813,0.006588,3.113729,2026-01-10T23:11:00.598687
Q5_Local_Supplier_Volume,1,471.536,3.145078,0.008514,0.008607,3.162200,2026-01-10T23:11:03.328026
Q5_Local_Supplier_Volume,1,474.266,3.148126,0.005213,0.006400,3.159739,2026-01-10T23:11:06.597476
Q5_Local_Supplier_Volume,1,477.535,3.129736,0.006529,0.004201,3.140466,2026-01-10T23:11:09.604042
Q5_Local_Supplier_Volume,1,480.542,3.139852,0.012491,0.009982,3.162325,2026-01-10T23:11:12.193023
Q5_Local_Supplier_Volume,1,483.131,3.155040,0.005312,0.005323,3.165674,2026-01-10T23:11:15.207849
Q5_Local_Supplier_Volume,1,486.145,3.161377,0.007903,0.004398,3.173677,2026-01-10T23:11:18.051728
Q5_Local_Supplier_Volume,1,488.989,3.113989,0.006064,0.005787,3.125840,2026-01-10T23:11:20.887876
Q5_Local_Supplier_Volume,1,491.825,3.127980,0.009973,0.008005,3.145958,2026-01-10T23:11:23.825677
Q5_Local_Supplier_Volume,1,494.763,3.170029,0.005673,0.003735,3.179437,2026-01-10T23:11:26.561723
Q5_Local_Supplier_Volume,1,497.499,3.162674,0.009389,0.005176,3.177239,2026-01-10T23:11:28.997659
Q5_Local_Supplier_Volume,1,499.935,3.143427,0.008657,0.006577,3.158661,2026-01-10T23:11:32.295719
Q5_Local_Supplier_Volume,1,503.233,3.146770,0.005261,0.005154,3.157186,2026-01-10T23:11:35.805197
Q5_Local_Supplier_Volume,1,506.743,3.147987,0.006964,0.004418,3.159369,2026-01-10T23:11:38.637486
Q5_Local_Supplier_Volume,1,509.575,3.132358,0.010234,0.007095,3.149686,2026-01-10T23:11:41.515089
Q5_Local_Supplier_Volume,1,512.453,3.176507,0.003027,0.008607,3.188142,2026-01-10T23:11:44.492063
Q5_Local_Supplier_Volume,1,515.430,3.132872,0.008083,0.005907,3.146862,2026-01-10T23:11:47.563702
Q5_Local_Supplier_Volume,1,518.501,3.133735,0.006375,0.005565,3.145675,2026-01-10T23:11:50.229909
Q5_Local_Supplier_Volume,1,521.168,3.140739,0.007664,0.010948,3.159351,2026-01-10T23:11:52.641500
Q5_Local_Supplier_Volume,1,523.579,3.181836,0.004699,0.004207,3.190742,2026-01-10T23:11:54.996553
Q5_Local_Supplier_Volume,1,525.934,3.162446,0.008660,0.005115,3.176222,2026-01-10T23:11:58.041782
Q5_Local_Supplier_Volume,1,528.979,3.130998,0.005748,0.006695,3.143440,2026-01-10T23:12:01.283246
Q5_Local_Supplier_Volume,1,532.221,3.117458,0.009780,0.009058,3.136296,2026-01-10T23:12:04.246406
Q5_Local_Supplier_Volume,1,535.184,3.164218,0.006739,0.005852,3.176808,2026-01-10T23:12:07.014016
Q5_Local_Supplier_Volume,1,537.952,3.149793,0.006897,0.004780,3.161470,2026-01-10T23:12:10.109780
Q5_Local_Supplier_Volume,1,541.047,3.099465,0.015143,0.010364,3.124972,2026-01-10T23:12:13.385605
Q5_Local_Supplier_Volume,1,544.323,3.155882,0.004179,0.003966,3.164027,2026-01-10T23:12:15.941583
Q5_Local_Supplier_Volume,1,546.879,3.127190,0.006144,0.006171,3.139505,2026-01-10T23:12:19.632117
Q5_Local_Supplier_Volume,1,550.570,3.093063,0.010461,0.007820,3.111344,2026-01-10T23:12:23.070922
Q5_Local_Supplier_Volume,1,554.009,3.138395,0.006911,0.005070,3.150375,2026-01-10T23:12:26.046829
Q5_Local_Supplier_Volume,1,556.984,3.142087,0.006251,0.005426,3.153763,2026-01-10T23:12:29.665829
Q5_Local_Supplier_Volume,1,560.603,3.084873,0.011032,0.012103,3.108008,2026-01-10T23:12:32.315443
Q5_Local_Supplier_Volume,1,563.253,3.148304,0.003348,0.003596,3.155249,2026-01-10T23:12:34.968267
Q5_Local_Supplier_Volume,1,565.906,3.147353,0.006457,0.006742,3.160552,2026-01-10T23:12:38.105376
Q5_Local_Supplier_Volume,1,569.043,3.126720,0.008575,0.005212,3.140506,2026-01-10T23:12:40.705392
Q5_Local_Supplier_Volume,1,571.643,3.107245,0.010080,0.011593,3.128918,2026-01-10T23:12:43.367977
Q5_Local_Supplier_Volume,1,574.306,3.134767,0.005386,0.005612,3.145765,2026-01-10T23:12:46.116509
Q5_Local_Supplier_Volume,1,577.054,3.141476,0.008984,0.005243,3.155703,2026-01-10T23:12:48.591933
Q5_Local_Supplier_Volume,1,579.530,3.106551,0.005759,0.006632,3.118942,2026-01-10T23:12:51.356723
Q5_Local_Supplier_Volume,1,582.294,3.154652,0.008069,0.007621,3.170342,2026-01-10T23:12:54.032343
Q5_Local_Supplier_Volume,1,584.970,3.116290,0.009087,0.006459,3.131837,2026-01-10T23:12:56.454489
Q5_Local_Supplier_Volume,1,587.392,3.177976,0.008487,0.004635,3.191099,2026-01-10T23:12:59.753181
Q5_Local_Supplier_Volume,1,590.691,3.092882,0.010655,0.009696,3.113233,2026-01-10T23:13:03.151544
Q5_Local_Supplier_Volume,1,594.089,3.147148,0.003704,0.006571,3.157423,2026-01-10T23:13:06.267053
Q5_Local_Supplier_Volume,1,597.205,3.132079,0.008567,0.004594,3.145240,2026-01-10T23:13:08.642217
Q5_Local_Supplier_Volume,1,599.580,3.150645,0.017537,0.006086,3.174267,2026-01-10T23:13:11.306980
Q5_Local_Supplier_Volume,1,602.245,3.130751,0.009404,0.008079,3.148234,2026-01-10T23:13:14.830411
Q5_Local_Supplier_Volume,1,605.768,3.091892,0.007945,0.006003,3.105840,2026-01-10T23:13:18.151118
Q5_Local_Supplier_Volume,1,609.089,3.144422,0.006912,0.003874,3.155209,2026-01-10T23:13:21.584771
Q5_Local_Supplier_Volume,1,612.522,3.161876,0.009921,0.009476,3.181273,2026-01-10T23:13:24.339735
Q5_Local_Supplier_Volume,1,615.277,3.196523,0.006678,0.006413,3.209614,2026-01-10T23:13:27.110411
Q5_Local_Supplier_Volume,1,618.048,3.136893,0.007348,0.005784,3.150025,2026-01-10T23:13:29.784339
Q5_Local_Supplier_Volume,1,620.722,3.133365,0.012960,0.014058,3.160383,2026-01-10T23:13:32.393792
Q5_Local_Supplier_Volume,1,623.331,3.141609,0.007021,0.014283,3.162913,2026-01-10T23:13:35.894368
Q5_Local_Supplier_Volume,1,626.832,3.075243,0.007550,0.005722,3.088515,2026-01-10T23:13:38.992824
Q5_Local_Supplier_Volume,1,629.930,3.167044,0.010440,0.019697,3.197181,2026-01-10T23:13:42.243359
Q5_Local_Supplier_Volume,1,633.181,3.136155,0.006265,0.005187,3.147606,2026-01-10T23:13:45.238242
Q5_Local_Supplier_Volume,1,636.176,3.112428,0.006753,0.005987,3.125167,2026-01-10T23:13:48.187005
Q5_Local_Supplier_Volume,1,639.125,3.095547,0.013190,0.004664,3.113401,2026-01-10T23:13:50.570617
Q5_Local_Supplier_Volume,1,641.508,3.173991,0.006179,0.004511,3.184682,2026-01-10T23:13:53.840313
Q5_Local_Supplier_Volume,1,644.778,3.078179,0.006635,0.008052,3.092865,2026-01-10T23:13:56.341632
Q5_Local_Supplier_Volume,1,647.279,3.157077,0.007345,0.005002,3.169424,2026-01-10T23:13:59.753909
Q5_Local_Supplier_Volume,1,650.692,3.116791,0.009251,0.008577,3.134619,2026-01-10T23:14:03.156251
Q5_Local_Supplier_Volume,1,654.094,3.101078,0.006088,0.006962,3.114128,2026-01-10T23:14:06.821829
Q5_Local_Supplier_Volume,1,657.759,3.115398,0.007594,0.006049,3.129041,2026-01-10T23:14:10.083144
Q5_Local_Supplier_Volume,1,661.021,3.117443,0.011922,0.008627,3.137992,2026-01-10T23:14:12.444146
Q5_Local_Supplier_Volume,1,663.382,3.117492,0.005734,0.005846,3.129072,2026-01-10T23:14:14.916395
Q5_Local_Supplier_Volume,1,665.854,3.109795,0.007254,0.005638,3.122687,2026-01-10T23:14:17.746059
Q5_Local_Supplier_Volume,1,668.684,3.121940,0.006619,0.006224,3.134782,2026-01-10T23:14:20.158167
Q5_Local_Supplier_Volume,1,671.096,3.189754,0.006254,0.009042,3.205050,2026-01-10T23:14:23.227839
Q5_Local_Supplier_Volume,1,674.165,3.133921,0.007311,0.004953,3.146185,2026-01-10T23:14:26.812769
Q5_Local_Supplier_Volume,1,677.750,3.091102,0.005662,0.005376,3.102140,2026-01-10T23:14:30.080156
Q5_Local_Supplier_Volume,1,681.018,3.100388,0.009243,0.009757,3.119388,2026-01-10T23:14:32.496469
Q5_Local_Supplier_Volume,1,683.434,3.169062,0.006821,0.005998,3.181880,2026-01-10T23:14:35.515056
